Date,Open,High,Low,Close,Volume,Symbol
2025-02-03,32882.05078125,32917.6015625,31884.150390625,32177.400390625,4384900,NIFTY ENERGY
2025-02-04,32479.849609375,32923.0,32393.19921875,32896.69921875,3673100,NIFTY ENERGY
2025-02-05,33115.1484375,33492.3984375,33097.69921875,33345.44921875,3011900,NIFTY ENERGY
2025-02-06,33492.3984375,33571.8984375,32893.05078125,33059.75,2808200,NIFTY ENERGY
2025-02-07,32978.75,33141.05078125,32613.900390625,32817.30078125,2191300,NIFTY ENERGY
2025-02-10,32778.44921875,32834.25,32023.25,32109.900390625,2317400,NIFTY ENERGY
2025-02-11,32156.650390625,32157.75,31217.69921875,31436.75,2772800,NIFTY ENERGY
2025-02-12,31369.44921875,31411.900390625,30485.80078125,31317.30078125,3518600,NIFTY ENERGY
2025-02-13,31378.0,31734.150390625,31213.55078125,31286.80078125,2339300,NIFTY ENERGY
2025-02-14,31389.099609375,31466.400390625,30265.55078125,30572.30078125,2623900,NIFTY ENERGY
2025-02-17,30401.349609375,30785.05078125,29892.349609375,30737.55078125,2639100,NIFTY ENERGY
2025-02-18,30763.25,30909.19921875,30300.5,30849.05078125,2507700,NIFTY ENERGY
2025-02-19,30620.19921875,31279.5,30487.349609375,31198.5,2841800,NIFTY ENERGY
2025-02-20,31072.75,31816.94921875,30992.05078125,31769.650390625,3044600,NIFTY ENERGY
2025-02-21,31721.650390625,32022.69921875,31441.5,31592.0,3024300,NIFTY ENERGY
2025-02-24,31251.94921875,31405.80078125,31049.05078125,31240.80078125,2147600,NIFTY ENERGY
2025-02-25,31222.80078125,31369.849609375,30921.900390625,31018.30078125,2372500,NIFTY ENERGY
2025-02-27,31017.19921875,31095.849609375,30478.05078125,30659.25,2592300,NIFTY ENERGY
2025-02-28,30511.5,30540.400390625,29863.25,30018.150390625,4875900,NIFTY ENERGY
2025-03-03,30091.900390625,30219.80078125,29313.19921875,30007.05078125,4012800,NIFTY ENERGY
2025-03-04,29623.30078125,30334.25,29406.599609375,30239.150390625,3041900,NIFTY ENERGY
2025-03-05,30248.349609375,31126.349609375,30246.75,31099.44921875,3391500,NIFTY ENERGY
2025-03-06,31431.80078125,31782.55078125,31249.900390625,31729.849609375,3945300,NIFTY ENERGY
2025-03-07,31723.349609375,32075.599609375,31599.0,31788.44921875,4088700,NIFTY ENERGY
2025-03-10,31788.44921875,32154.150390625,31214.0,31302.19921875,3558400,NIFTY ENERGY
2025-03-11,31023.900390625,31528.900390625,30847.80078125,31462.650390625,2688000,NIFTY ENERGY
2025-03-12,31638.099609375,31827.44921875,31158.349609375,31535.30078125,3226600,NIFTY ENERGY
2025-03-13,31738.80078125,31889.5,31448.099609375,31483.0,2473900,NIFTY ENERGY
2025-03-17,31560.599609375,31827.349609375,31503.599609375,31660.150390625,2435600,NIFTY ENERGY
2025-03-18,31857.849609375,32195.30078125,31727.099609375,32165.5,2596100,NIFTY ENERGY
2025-03-19,32277.44921875,32786.25,32216.099609375,32735.05078125,3798400,NIFTY ENERGY
2025-03-20,33013.1484375,33042.94921875,32580.349609375,33001.05078125,2928300,NIFTY ENERGY
2025-03-21,33047.0,33722.94921875,33011.05078125,33475.05078125,5607300,NIFTY ENERGY
2025-03-24,33849.25,34149.1015625,33760.19921875,33955.0,3408100,NIFTY ENERGY
2025-03-25,34123.80078125,34144.3515625,33418.94921875,33502.3984375,3124300,NIFTY ENERGY
2025-03-26,33600.05078125,33791.55078125,33165.30078125,33205.3984375,3231400,NIFTY ENERGY
2025-03-27,33130.75,33778.8984375,33060.1015625,33682.94921875,5810300,NIFTY ENERGY
2025-03-28,33771.44921875,34075.0,33481.44921875,33571.6015625,4023200,NIFTY ENERGY
2025-04-01,33381.19921875,33790.3515625,33190.6015625,33289.1484375,2687600,NIFTY ENERGY
2025-04-02,33321.80078125,33503.8984375,32924.55078125,33463.69921875,2904100,NIFTY ENERGY
2025-04-03,33151.8984375,33596.6015625,33143.05078125,33559.80078125,3263600,NIFTY ENERGY
2025-04-04,33502.19921875,33514.44921875,32109.69921875,32308.900390625,4113300,NIFTY ENERGY
2025-04-07,29810.900390625,31554.75,29802.19921875,31414.55078125,4876900,NIFTY ENERGY
2025-04-08,32031.150390625,32204.19921875,31426.44921875,31866.75,3080600,NIFTY ENERGY
2025-04-09,31788.900390625,31824.150390625,31422.650390625,31558.94921875,2883600,NIFTY ENERGY
2025-04-11,32250.0,32454.599609375,31981.19921875,32411.099609375,2971600,NIFTY ENERGY
2025-04-15,33033.25,33182.3984375,32811.3984375,33106.55078125,3634700,NIFTY ENERGY
2025-04-16,33081.05078125,33482.30078125,33004.25,33456.8984375,2893500,NIFTY ENERGY
2025-04-17,33432.6015625,33877.30078125,33178.94921875,33797.5,3041700,NIFTY ENERGY
2025-04-21,33968.5,34711.3515625,33840.1015625,34640.75,5082600,NIFTY ENERGY
2025-04-22,34770.05078125,34812.8984375,34453.6484375,34516.3515625,3964100,NIFTY ENERGY
2025-04-23,34685.44921875,34785.1015625,34185.80078125,34755.05078125,3537000,NIFTY ENERGY
2025-04-24,34684.05078125,34842.6484375,34637.94921875,34726.75,4083800,NIFTY ENERGY
2025-04-25,34751.1484375,34874.05078125,33599.6015625,33956.5,4497400,NIFTY ENERGY
2025-04-28,33944.69921875,34622.94921875,33928.3984375,34538.8515625,2981000,NIFTY ENERGY
2025-04-29,34656.8984375,34889.55078125,34352.25,34438.75,3107000,NIFTY ENERGY
2025-04-30,34476.80078125,34624.1484375,33991.0,34241.6015625,3719100,NIFTY ENERGY
2025-05-02,34206.05078125,34600.6484375,33990.6015625,34138.75,3171400,NIFTY ENERGY
2025-05-05,34252.5,34639.3984375,34106.6015625,34583.6015625,3883700,NIFTY ENERGY
2025-05-06,34663.6484375,34727.0,33670.1484375,33771.1015625,3069900,NIFTY ENERGY
2025-05-07,33231.69921875,34141.55078125,33229.3515625,34048.05078125,3709900,NIFTY ENERGY
2025-05-08,34175.6015625,34354.8515625,33305.55078125,33534.75,3188100,NIFTY ENERGY
2025-05-09,32800.5,33413.05078125,32791.8515625,33337.55078125,3363300,NIFTY ENERGY
2025-05-12,34260.05078125,34758.44921875,34196.1484375,34734.30078125,4802300,NIFTY ENERGY
2025-05-13,34750.8515625,34894.55078125,34501.94921875,34549.25,3443800,NIFTY ENERGY
2025-05-14,34679.0,35091.3515625,34604.44921875,35040.75,3709200,NIFTY ENERGY
2025-05-15,35130.80078125,35394.8984375,34800.5,35362.55078125,4173500,NIFTY ENERGY
2025-05-16,35458.6015625,35748.3984375,35332.1015625,35664.80078125,4596100,NIFTY ENERGY
2025-05-19,35790.30078125,35959.80078125,35623.55078125,35690.8515625,3189800,NIFTY ENERGY
2025-05-20,35847.94921875,35967.6015625,35382.19921875,35435.1484375,3918700,NIFTY ENERGY
2025-05-21,35531.0,35737.44921875,35296.30078125,35647.1015625,2784000,NIFTY ENERGY
2025-05-22,35577.94921875,35645.30078125,35072.69921875,35357.1015625,2894400,NIFTY ENERGY
